gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	astrocyte	dendritic_cell	endothelial_cell	malignant_cell	mast_cell	monocyte	mural_cell	natural_killer_cell	neuron	oligodendrocyte	radial_glial_cell
ITGA10	O75578	True	ITA10_HUMAN	integrin_a10b1_complex	CPI-SC0F393B830	0.004	0.002	0.167	0.028	0.0	0.002	0.221	0.001	0.0	0.006	0.0
ITGA10	O75578	True	ITA10_HUMAN	integrin_a10b1_complex	CPI-SC00942962B	0.004	0.002	0.167	0.028	0.0	0.002	0.221	0.001	0.0	0.006	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	integrin_a11b1_complex	CPI-SC0EDDBD0FB	0.0	0.001	0.006	0.005	0.002	0.001	0.094	0.0	0.0	0.002	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	integrin_a11b1_complex	CPI-SC0E453F338	0.0	0.001	0.006	0.005	0.002	0.001	0.094	0.0	0.0	0.002	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	integrin_a11b1_complex	CPI-SC0AD2341AF	0.0	0.001	0.006	0.005	0.002	0.001	0.094	0.0	0.0	0.002	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	integrin_a11b1_complex	CPI-SC0A5E87289	0.0	0.001	0.006	0.005	0.002	0.001	0.094	0.0	0.0	0.002	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	integrin_a11b1_complex	CPI-SC0C061DC28	0.0	0.001	0.006	0.005	0.002	0.001	0.094	0.0	0.0	0.002	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	integrin_a11b1_complex	CPI-SC0C351F7DF	0.0	0.001	0.006	0.005	0.002	0.001	0.094	0.0	0.0	0.002	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	integrin_a11b1_complex	CPI-SC0AE4F5BAB	0.0	0.001	0.006	0.005	0.002	0.001	0.094	0.0	0.0	0.002	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	integrin_a11b1_complex	CPI-SC075489ADB	0.0	0.001	0.006	0.005	0.002	0.001	0.094	0.0	0.0	0.002	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	integrin_a11b1_complex	CPI-SC015ECCD97	0.0	0.001	0.006	0.005	0.002	0.001	0.094	0.0	0.0	0.002	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	integrin_a11b1_complex	CPI-SC09AE93F66	0.0	0.001	0.006	0.005	0.002	0.001	0.094	0.0	0.0	0.002	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	integrin_a11b1_complex	CPI-SC06F3DDF90	0.0	0.001	0.006	0.005	0.002	0.001	0.094	0.0	0.0	0.002	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	integrin_a11b1_complex	CPI-SC0FB1817EE	0.0	0.001	0.006	0.005	0.002	0.001	0.094	0.0	0.0	0.002	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	integrin_a11b1_complex	CPI-SC0C5B4E222	0.0	0.001	0.006	0.005	0.002	0.001	0.094	0.0	0.0	0.002	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	integrin_a11b1_complex	CPI-SC044916391	0.0	0.001	0.006	0.005	0.002	0.001	0.094	0.0	0.0	0.002	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	integrin_a11b1_complex	CPI-SC06DCE672A	0.0	0.001	0.006	0.005	0.002	0.001	0.094	0.0	0.0	0.002	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	integrin_a11b1_complex	CPI-SC0E8C3A996	0.0	0.001	0.006	0.005	0.002	0.001	0.094	0.0	0.0	0.002	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	integrin_a11b1_complex	CPI-SC08821B0D2	0.0	0.001	0.006	0.005	0.002	0.001	0.094	0.0	0.0	0.002	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	integrin_a11b1_complex	CPI-SC0CC30CEC0	0.0	0.001	0.006	0.005	0.002	0.001	0.094	0.0	0.0	0.002	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	integrin_a11b1_complex	CPI-SC0D0BFC9F7	0.0	0.001	0.006	0.005	0.002	0.001	0.094	0.0	0.0	0.002	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	integrin_a11b1_complex	CPI-SC04FF0CDA1	0.0	0.001	0.006	0.005	0.002	0.001	0.094	0.0	0.0	0.002	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	integrin_a11b1_complex	CPI-SC044B5BE16	0.0	0.001	0.006	0.005	0.002	0.001	0.094	0.0	0.0	0.002	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	integrin_a11b1_complex	CPI-SC0BCE0B954	0.0	0.001	0.006	0.005	0.002	0.001	0.094	0.0	0.0	0.002	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	integrin_a11b1_complex	CPI-SC0755F1632	0.0	0.001	0.006	0.005	0.002	0.001	0.094	0.0	0.0	0.002	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	integrin_a11b1_complex	CPI-SC0FAC9844A	0.0	0.001	0.006	0.005	0.002	0.001	0.094	0.0	0.0	0.002	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	integrin_a11b1_complex	CPI-SC08F17FB3E	0.0	0.001	0.006	0.005	0.002	0.001	0.094	0.0	0.0	0.002	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	integrin_a11b1_complex	CPI-SC037038602	0.0	0.001	0.006	0.005	0.002	0.001	0.094	0.0	0.0	0.002	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	integrin_a11b1_complex	CPI-SC0519DE925	0.0	0.001	0.006	0.005	0.002	0.001	0.094	0.0	0.0	0.002	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	integrin_a11b1_complex	CPI-SC092A2325E	0.0	0.001	0.006	0.005	0.002	0.001	0.094	0.0	0.0	0.002	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	integrin_a11b1_complex	CPI-SC01633DC81	0.0	0.001	0.006	0.005	0.002	0.001	0.094	0.0	0.0	0.002	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	integrin_a11b1_complex	CPI-SC01539071B	0.0	0.001	0.006	0.005	0.002	0.001	0.094	0.0	0.0	0.002	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	integrin_a11b1_complex	CPI-SC086D7EC73	0.0	0.001	0.006	0.005	0.002	0.001	0.094	0.0	0.0	0.002	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	integrin_a11b1_complex	CPI-SC0C155763A	0.0	0.001	0.006	0.005	0.002	0.001	0.094	0.0	0.0	0.002	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	integrin_a11b1_complex	CPI-SC0E09C8768	0.0	0.001	0.006	0.005	0.002	0.001	0.094	0.0	0.0	0.002	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	integrin_a11b1_complex	CPI-SC0B09B811A	0.0	0.001	0.006	0.005	0.002	0.001	0.094	0.0	0.0	0.002	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	integrin_a11b1_complex	CPI-SC0E40282DA	0.0	0.001	0.006	0.005	0.002	0.001	0.094	0.0	0.0	0.002	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	integrin_a11b1_complex	CPI-SC093DFA335	0.0	0.001	0.006	0.005	0.002	0.001	0.094	0.0	0.0	0.002	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	integrin_a11b1_complex	CPI-SC0FC6454F5	0.0	0.001	0.006	0.005	0.002	0.001	0.094	0.0	0.0	0.002	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	integrin_a11b1_complex	CPI-SC015ED6B05	0.0	0.001	0.006	0.005	0.002	0.001	0.094	0.0	0.0	0.002	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	integrin_a11b1_complex	CPI-SC08885876E	0.0	0.001	0.006	0.005	0.002	0.001	0.094	0.0	0.0	0.002	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	integrin_a11b1_complex	CPI-SC0C1E494D6	0.0	0.001	0.006	0.005	0.002	0.001	0.094	0.0	0.0	0.002	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	integrin_a11b1_complex	CPI-SC0A3722F1F	0.0	0.001	0.006	0.005	0.002	0.001	0.094	0.0	0.0	0.002	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	integrin_a11b1_complex	CPI-SC0BB8BF2C5	0.0	0.001	0.006	0.005	0.002	0.001	0.094	0.0	0.0	0.002	0.0
ITGA11	Q9UKX5	True	ITA11_HUMAN	integrin_a11b1_complex	CPI-SC0D3C68BD6	0.0	0.001	0.006	0.005	0.002	0.001	0.094	0.0	0.0	0.002	0.0
ITGA1	P56199	True	ITA1_HUMAN	integrin_a1b1_complex	CPI-SC0D3870098	0.0	0.009	0.667	0.013	0.022	0.013	1.12	0.338	0.032	0.024	0.0
ITGA1	P56199	True	ITA1_HUMAN	integrin_a1b1_complex	CPI-SC0C6DC4D50	0.0	0.009	0.667	0.013	0.022	0.013	1.12	0.338	0.032	0.024	0.0
ITGA1	P56199	True	ITA1_HUMAN	integrin_a1b1_complex	CPI-SC08DBCCFF0	0.0	0.009	0.667	0.013	0.022	0.013	1.12	0.338	0.032	0.024	0.0
ITGA1	P56199	True	ITA1_HUMAN	integrin_a1b1_complex	CPI-SC0EA8ABCFD	0.0	0.009	0.667	0.013	0.022	0.013	1.12	0.338	0.032	0.024	0.0
ITGA1	P56199	True	ITA1_HUMAN	integrin_a1b1_complex	CPI-SC00367777A	0.0	0.009	0.667	0.013	0.022	0.013	1.12	0.338	0.032	0.024	0.0
ITGA1	P56199	True	ITA1_HUMAN	integrin_a1b1_complex	CPI-SC0744E13CB	0.0	0.009	0.667	0.013	0.022	0.013	1.12	0.338	0.032	0.024	0.0
ITGA1	P56199	True	ITA1_HUMAN	integrin_a1b1_complex	CPI-SC037A0554C	0.0	0.009	0.667	0.013	0.022	0.013	1.12	0.338	0.032	0.024	0.0
ITGA1	P56199	True	ITA1_HUMAN	integrin_a1b1_complex	CPI-SC09DB9D20A	0.0	0.009	0.667	0.013	0.022	0.013	1.12	0.338	0.032	0.024	0.0
ITGA1	P56199	True	ITA1_HUMAN	integrin_a1b1_complex	CPI-SC03F728659	0.0	0.009	0.667	0.013	0.022	0.013	1.12	0.338	0.032	0.024	0.0
ITGA1	P56199	True	ITA1_HUMAN	integrin_a1b1_complex	CPI-SC0E53A238E	0.0	0.009	0.667	0.013	0.022	0.013	1.12	0.338	0.032	0.024	0.0
ITGA1	P56199	True	ITA1_HUMAN	integrin_a1b1_complex	CPI-SC0549A759B	0.0	0.009	0.667	0.013	0.022	0.013	1.12	0.338	0.032	0.024	0.0
ITGA1	P56199	True	ITA1_HUMAN	integrin_a1b1_complex	CPI-SC0F9FB6DCB	0.0	0.009	0.667	0.013	0.022	0.013	1.12	0.338	0.032	0.024	0.0
ITGA1	P56199	True	ITA1_HUMAN	integrin_a1b1_complex	CPI-SC0ECDD1074	0.0	0.009	0.667	0.013	0.022	0.013	1.12	0.338	0.032	0.024	0.0
ITGA1	P56199	True	ITA1_HUMAN	integrin_a1b1_complex	CPI-SC071163509	0.0	0.009	0.667	0.013	0.022	0.013	1.12	0.338	0.032	0.024	0.0
ITGA1	P56199	True	ITA1_HUMAN	integrin_a1b1_complex	CPI-SC070BECDC9	0.0	0.009	0.667	0.013	0.022	0.013	1.12	0.338	0.032	0.024	0.0
ITGA1	P56199	True	ITA1_HUMAN	integrin_a1b1_complex	CPI-SC0592501EA	0.0	0.009	0.667	0.013	0.022	0.013	1.12	0.338	0.032	0.024	0.0
ITGA1	P56199	True	ITA1_HUMAN	integrin_a1b1_complex	CPI-SC0453131F6	0.0	0.009	0.667	0.013	0.022	0.013	1.12	0.338	0.032	0.024	0.0
ITGA1	P56199	True	ITA1_HUMAN	integrin_a1b1_complex	CPI-SC00EAD4C47	0.0	0.009	0.667	0.013	0.022	0.013	1.12	0.338	0.032	0.024	0.0
ITGA1	P56199	True	ITA1_HUMAN	integrin_a1b1_complex	CPI-SC03760D980	0.0	0.009	0.667	0.013	0.022	0.013	1.12	0.338	0.032	0.024	0.0
ITGA1	P56199	True	ITA1_HUMAN	integrin_a1b1_complex	CPI-SC042B580A3	0.0	0.009	0.667	0.013	0.022	0.013	1.12	0.338	0.032	0.024	0.0
ITGA1	P56199	True	ITA1_HUMAN	integrin_a1b1_complex	CPI-SC027893337	0.0	0.009	0.667	0.013	0.022	0.013	1.12	0.338	0.032	0.024	0.0
ITGA1	P56199	True	ITA1_HUMAN	integrin_a1b1_complex	CPI-SC0C739EDCE	0.0	0.009	0.667	0.013	0.022	0.013	1.12	0.338	0.032	0.024	0.0
ITGA1	P56199	True	ITA1_HUMAN	integrin_a1b1_complex	CPI-SC04ABF0023	0.0	0.009	0.667	0.013	0.022	0.013	1.12	0.338	0.032	0.024	0.0
ITGA1	P56199	True	ITA1_HUMAN	integrin_a1b1_complex	CPI-SC0886D58EF	0.0	0.009	0.667	0.013	0.022	0.013	1.12	0.338	0.032	0.024	0.0
ITGA1	P56199	True	ITA1_HUMAN	integrin_a1b1_complex	CPI-SC0E509A5C6	0.0	0.009	0.667	0.013	0.022	0.013	1.12	0.338	0.032	0.024	0.0
ITGA1	P56199	True	ITA1_HUMAN	integrin_a1b1_complex	CPI-SC04FA882F7	0.0	0.009	0.667	0.013	0.022	0.013	1.12	0.338	0.032	0.024	0.0
ITGA1	P56199	True	ITA1_HUMAN	integrin_a1b1_complex	CPI-SC0AB5FBF10	0.0	0.009	0.667	0.013	0.022	0.013	1.12	0.338	0.032	0.024	0.0
ITGA1	P56199	True	ITA1_HUMAN	integrin_a1b1_complex	CPI-SC06AD39F88	0.0	0.009	0.667	0.013	0.022	0.013	1.12	0.338	0.032	0.024	0.0
ITGA1	P56199	True	ITA1_HUMAN	integrin_a1b1_complex	CPI-SC0C8B6ACF5	0.0	0.009	0.667	0.013	0.022	0.013	1.12	0.338	0.032	0.024	0.0
ITGA1	P56199	True	ITA1_HUMAN	integrin_a1b1_complex	CPI-SC0DC74CBE5	0.0	0.009	0.667	0.013	0.022	0.013	1.12	0.338	0.032	0.024	0.0
ITGA1	P56199	True	ITA1_HUMAN	integrin_a1b1_complex	CPI-SC0270AA5D9	0.0	0.009	0.667	0.013	0.022	0.013	1.12	0.338	0.032	0.024	0.0
ITGA1	P56199	True	ITA1_HUMAN	integrin_a1b1_complex	CPI-SC079D293A2	0.0	0.009	0.667	0.013	0.022	0.013	1.12	0.338	0.032	0.024	0.0
ITGA1	P56199	True	ITA1_HUMAN	integrin_a1b1_complex	CPI-SC073A7317A	0.0	0.009	0.667	0.013	0.022	0.013	1.12	0.338	0.032	0.024	0.0
ITGA1	P56199	True	ITA1_HUMAN	integrin_a1b1_complex	CPI-SC01C274A51	0.0	0.009	0.667	0.013	0.022	0.013	1.12	0.338	0.032	0.024	0.0
ITGA1	P56199	True	ITA1_HUMAN	integrin_a1b1_complex	CPI-SC0FCF853DB	0.0	0.009	0.667	0.013	0.022	0.013	1.12	0.338	0.032	0.024	0.0
ITGA1	P56199	True	ITA1_HUMAN	integrin_a1b1_complex	CPI-SC050F64BB5	0.0	0.009	0.667	0.013	0.022	0.013	1.12	0.338	0.032	0.024	0.0
ITGA1	P56199	True	ITA1_HUMAN	integrin_a1b1_complex	CPI-SC0713C9654	0.0	0.009	0.667	0.013	0.022	0.013	1.12	0.338	0.032	0.024	0.0
ITGA1	P56199	True	ITA1_HUMAN	integrin_a1b1_complex	CPI-SC01E6BE079	0.0	0.009	0.667	0.013	0.022	0.013	1.12	0.338	0.032	0.024	0.0
ITGA1	P56199	True	ITA1_HUMAN	integrin_a1b1_complex	CPI-SC065DB6486	0.0	0.009	0.667	0.013	0.022	0.013	1.12	0.338	0.032	0.024	0.0
ITGA1	P56199	True	ITA1_HUMAN	integrin_a1b1_complex	CPI-SC0E83A4B71	0.0	0.009	0.667	0.013	0.022	0.013	1.12	0.338	0.032	0.024	0.0
ITGA1	P56199	True	ITA1_HUMAN	integrin_a1b1_complex	CPI-SC0804EB2C0	0.0	0.009	0.667	0.013	0.022	0.013	1.12	0.338	0.032	0.024	0.0
ITGA1	P56199	True	ITA1_HUMAN	integrin_a1b1_complex	CPI-SC0C841033A	0.0	0.009	0.667	0.013	0.022	0.013	1.12	0.338	0.032	0.024	0.0
ITGA1	P56199	True	ITA1_HUMAN	integrin_a1b1_complex	CPI-SC03AF43F8B	0.0	0.009	0.667	0.013	0.022	0.013	1.12	0.338	0.032	0.024	0.0
ITGA2B	P08514	True	ITA2B_HUMAN	integrin_a2Bb3_complex	CPI-SC0149E8473	0.0	0.001	0.003	0.005	0.002	0.001	0.001	0.0	0.032	0.002	0.0
ITGA2B	P08514	True	ITA2B_HUMAN	integrin_a2Bb3_complex	CPI-SC003C7B6F1	0.0	0.001	0.003	0.005	0.002	0.001	0.001	0.0	0.032	0.002	0.0
ITGA2B	P08514	True	ITA2B_HUMAN	integrin_a2Bb3_complex	CPI-SC0EA162039	0.0	0.001	0.003	0.005	0.002	0.001	0.001	0.0	0.032	0.002	0.0
ITGA2B	P08514	True	ITA2B_HUMAN	integrin_a2Bb3_complex	CPI-SC0D085D655	0.0	0.001	0.003	0.005	0.002	0.001	0.001	0.0	0.032	0.002	0.0
ITGA2B	P08514	True	ITA2B_HUMAN	integrin_a2Bb3_complex	CPI-SC0AFB661A4	0.0	0.001	0.003	0.005	0.002	0.001	0.001	0.0	0.032	0.002	0.0
ITGA2B	P08514	True	ITA2B_HUMAN	integrin_a2Bb3_complex	CPI-SC088D2EEF4	0.0	0.001	0.003	0.005	0.002	0.001	0.001	0.0	0.032	0.002	0.0
ITGB3	P05106	True	ITB3_HUMAN	integrin_a2Bb3_complex	CPI-SC0149E8473	0.0	0.001	0.003	0.005	0.002	0.001	0.001	0.0	0.032	0.002	0.0
ITGB3	P05106	True	ITB3_HUMAN	integrin_a2Bb3_complex	CPI-SC003C7B6F1	0.0	0.001	0.003	0.005	0.002	0.001	0.001	0.0	0.032	0.002	0.0
ITGB3	P05106	True	ITB3_HUMAN	integrin_a2Bb3_complex	CPI-SC0EA162039	0.0	0.001	0.003	0.005	0.002	0.001	0.001	0.0	0.032	0.002	0.0
ITGB3	P05106	True	ITB3_HUMAN	integrin_a2Bb3_complex	CPI-SC0D085D655	0.0	0.001	0.003	0.005	0.002	0.001	0.001	0.0	0.032	0.002	0.0
ITGB3	P05106	True	ITB3_HUMAN	integrin_a2Bb3_complex	CPI-SC0AFB661A4	0.0	0.001	0.003	0.005	0.002	0.001	0.001	0.0	0.032	0.002	0.0
ITGB3	P05106	True	ITB3_HUMAN	integrin_a2Bb3_complex	CPI-SC088D2EEF4	0.0	0.001	0.003	0.005	0.002	0.001	0.001	0.0	0.032	0.002	0.0
ITGB3	P05106	True	ITB3_HUMAN	integrin_aVb3_complex	CPI-SC03E67206C	0.0	0.001	0.003	0.005	0.002	0.004	0.053	0.001	0.032	0.002	0.0
ITGB3	P05106	True	ITB3_HUMAN	integrin_aVb3_complex	CPI-SC06D7BD0F6	0.0	0.001	0.003	0.005	0.002	0.004	0.053	0.001	0.032	0.002	0.0
ITGB3	P05106	True	ITB3_HUMAN	integrin_aVb3_complex	CPI-SC07763D025	0.0	0.001	0.003	0.005	0.002	0.004	0.053	0.001	0.032	0.002	0.0
ITGB3	P05106	True	ITB3_HUMAN	integrin_aVb3_complex	CPI-SC045FE8A01	0.0	0.001	0.003	0.005	0.002	0.004	0.053	0.001	0.032	0.002	0.0
ITGB3	P05106	True	ITB3_HUMAN	integrin_aVb3_complex	CPI-SC02EA03F82	0.0	0.001	0.003	0.005	0.002	0.004	0.053	0.001	0.032	0.002	0.0
ITGB3	P05106	True	ITB3_HUMAN	integrin_aVb3_complex	CPI-SC0FCA446B5	0.0	0.001	0.003	0.005	0.002	0.004	0.053	0.001	0.032	0.002	0.0
ITGB3	P05106	True	ITB3_HUMAN	integrin_aVb3_complex	CPI-SC0A5BCC92E	0.0	0.001	0.003	0.005	0.002	0.004	0.053	0.001	0.032	0.002	0.0
ITGB3	P05106	True	ITB3_HUMAN	integrin_aVb3_complex	CPI-SC0F72E9E4E	0.0	0.001	0.003	0.005	0.002	0.004	0.053	0.001	0.032	0.002	0.0
ITGB3	P05106	True	ITB3_HUMAN	integrin_aVb3_complex	CPI-SC0FB36427B	0.0	0.001	0.003	0.005	0.002	0.004	0.053	0.001	0.032	0.002	0.0
ITGB3	P05106	True	ITB3_HUMAN	integrin_aVb3_complex	CPI-SC0F0AC498A	0.0	0.001	0.003	0.005	0.002	0.004	0.053	0.001	0.032	0.002	0.0
ITGB3	P05106	True	ITB3_HUMAN	integrin_aVb3_complex	CPI-SC060FE7871	0.0	0.001	0.003	0.005	0.002	0.004	0.053	0.001	0.032	0.002	0.0
ITGB3	P05106	True	ITB3_HUMAN	integrin_aVb3_complex	CPI-SC0D3D23FAA	0.0	0.001	0.003	0.005	0.002	0.004	0.053	0.001	0.032	0.002	0.0
ITGB3	P05106	True	ITB3_HUMAN	integrin_aVb3_complex	CPI-SC0A6D5D2B1	0.0	0.001	0.003	0.005	0.002	0.004	0.053	0.001	0.032	0.002	0.0
ITGB3	P05106	True	ITB3_HUMAN	integrin_aVb3_complex	CPI-SC021D4420C	0.0	0.001	0.003	0.005	0.002	0.004	0.053	0.001	0.032	0.002	0.0
ITGB3	P05106	True	ITB3_HUMAN	integrin_aVb3_complex	CPI-SC0C4FD0754	0.0	0.001	0.003	0.005	0.002	0.004	0.053	0.001	0.032	0.002	0.0
ITGB3	P05106	True	ITB3_HUMAN	integrin_aVb3_complex	CPI-SC042AD06C6	0.0	0.001	0.003	0.005	0.002	0.004	0.053	0.001	0.032	0.002	0.0
ITGA2	P17301	True	ITA2_HUMAN	integrin_a2b1_complex	CPI-SC00D0AFED0	0.021	0.003	0.181	0.054	0.005	0.003	0.044	0.002	0.0	0.133	0.07
ITGA2	P17301	True	ITA2_HUMAN	integrin_a2b1_complex	CPI-SC0A6F94686	0.021	0.003	0.181	0.054	0.005	0.003	0.044	0.002	0.0	0.133	0.07
ITGA2	P17301	True	ITA2_HUMAN	integrin_a2b1_complex	CPI-SC04BCFC59C	0.021	0.003	0.181	0.054	0.005	0.003	0.044	0.002	0.0	0.133	0.07
ITGA2	P17301	True	ITA2_HUMAN	integrin_a2b1_complex	CPI-SC09C62F412	0.021	0.003	0.181	0.054	0.005	0.003	0.044	0.002	0.0	0.133	0.07
ITGA2	P17301	True	ITA2_HUMAN	integrin_a2b1_complex	CPI-SC06A152CC0	0.021	0.003	0.181	0.054	0.005	0.003	0.044	0.002	0.0	0.133	0.07
ITGA2	P17301	True	ITA2_HUMAN	integrin_a2b1_complex	CPI-SC03515B178	0.021	0.003	0.181	0.054	0.005	0.003	0.044	0.002	0.0	0.133	0.07
ITGA2	P17301	True	ITA2_HUMAN	integrin_a2b1_complex	CPI-SC01D1C56CC	0.021	0.003	0.181	0.054	0.005	0.003	0.044	0.002	0.0	0.133	0.07
ITGA2	P17301	True	ITA2_HUMAN	integrin_a2b1_complex	CPI-SC0345262E7	0.021	0.003	0.181	0.054	0.005	0.003	0.044	0.002	0.0	0.133	0.07
ITGA2	P17301	True	ITA2_HUMAN	integrin_a2b1_complex	CPI-SC03D0A4AD2	0.021	0.003	0.181	0.054	0.005	0.003	0.044	0.002	0.0	0.133	0.07
ITGA2	P17301	True	ITA2_HUMAN	integrin_a2b1_complex	CPI-SC046604E76	0.021	0.003	0.181	0.054	0.005	0.003	0.044	0.002	0.0	0.133	0.07
ITGA2	P17301	True	ITA2_HUMAN	integrin_a2b1_complex	CPI-SC0C8B7BCBB	0.021	0.003	0.181	0.054	0.005	0.003	0.044	0.002	0.0	0.133	0.07
ITGA2	P17301	True	ITA2_HUMAN	integrin_a2b1_complex	CPI-SC0CCB0D955	0.021	0.003	0.181	0.054	0.005	0.003	0.044	0.002	0.0	0.133	0.07
ITGA2	P17301	True	ITA2_HUMAN	integrin_a2b1_complex	CPI-SC01A5C5096	0.021	0.003	0.181	0.054	0.005	0.003	0.044	0.002	0.0	0.133	0.07
ITGA2	P17301	True	ITA2_HUMAN	integrin_a2b1_complex	CPI-SC084C79E20	0.021	0.003	0.181	0.054	0.005	0.003	0.044	0.002	0.0	0.133	0.07
ITGA2	P17301	True	ITA2_HUMAN	integrin_a2b1_complex	CPI-SC0D3C12C3F	0.021	0.003	0.181	0.054	0.005	0.003	0.044	0.002	0.0	0.133	0.07
ITGA2	P17301	True	ITA2_HUMAN	integrin_a2b1_complex	CPI-SC00065C95C	0.021	0.003	0.181	0.054	0.005	0.003	0.044	0.002	0.0	0.133	0.07
ITGA2	P17301	True	ITA2_HUMAN	integrin_a2b1_complex	CPI-SC0681DB40E	0.021	0.003	0.181	0.054	0.005	0.003	0.044	0.002	0.0	0.133	0.07
ITGA2	P17301	True	ITA2_HUMAN	integrin_a2b1_complex	CPI-SC0F94B7D8F	0.021	0.003	0.181	0.054	0.005	0.003	0.044	0.002	0.0	0.133	0.07
ITGA2	P17301	True	ITA2_HUMAN	integrin_a2b1_complex	CPI-SC0D5418330	0.021	0.003	0.181	0.054	0.005	0.003	0.044	0.002	0.0	0.133	0.07
ITGA2	P17301	True	ITA2_HUMAN	integrin_a2b1_complex	CPI-SC0B3564B15	0.021	0.003	0.181	0.054	0.005	0.003	0.044	0.002	0.0	0.133	0.07
ITGA2	P17301	True	ITA2_HUMAN	integrin_a2b1_complex	CPI-SC0C287AFC3	0.021	0.003	0.181	0.054	0.005	0.003	0.044	0.002	0.0	0.133	0.07
ITGA2	P17301	True	ITA2_HUMAN	integrin_a2b1_complex	CPI-SC0E85E1FB0	0.021	0.003	0.181	0.054	0.005	0.003	0.044	0.002	0.0	0.133	0.07
ITGA2	P17301	True	ITA2_HUMAN	integrin_a2b1_complex	CPI-SC04BD52124	0.021	0.003	0.181	0.054	0.005	0.003	0.044	0.002	0.0	0.133	0.07
ITGA2	P17301	True	ITA2_HUMAN	integrin_a2b1_complex	CPI-SC072376C7B	0.021	0.003	0.181	0.054	0.005	0.003	0.044	0.002	0.0	0.133	0.07
ITGA2	P17301	True	ITA2_HUMAN	integrin_a2b1_complex	CPI-SC0926FDACC	0.021	0.003	0.181	0.054	0.005	0.003	0.044	0.002	0.0	0.133	0.07
ITGA2	P17301	True	ITA2_HUMAN	integrin_a2b1_complex	CPI-SC05640277E	0.021	0.003	0.181	0.054	0.005	0.003	0.044	0.002	0.0	0.133	0.07
ITGA2	P17301	True	ITA2_HUMAN	integrin_a2b1_complex	CPI-SC0B5CEA47D	0.021	0.003	0.181	0.054	0.005	0.003	0.044	0.002	0.0	0.133	0.07
ITGA2	P17301	True	ITA2_HUMAN	integrin_a2b1_complex	CPI-SC0CCCF9A7F	0.021	0.003	0.181	0.054	0.005	0.003	0.044	0.002	0.0	0.133	0.07
ITGA2	P17301	True	ITA2_HUMAN	integrin_a2b1_complex	CPI-SC0956F4A31	0.021	0.003	0.181	0.054	0.005	0.003	0.044	0.002	0.0	0.133	0.07
ITGA2	P17301	True	ITA2_HUMAN	integrin_a2b1_complex	CPI-SC0FDD31EAB	0.021	0.003	0.181	0.054	0.005	0.003	0.044	0.002	0.0	0.133	0.07
ITGA2	P17301	True	ITA2_HUMAN	integrin_a2b1_complex	CPI-SC0BB68FB34	0.021	0.003	0.181	0.054	0.005	0.003	0.044	0.002	0.0	0.133	0.07
ITGA2	P17301	True	ITA2_HUMAN	integrin_a2b1_complex	CPI-SC0A916E0E2	0.021	0.003	0.181	0.054	0.005	0.003	0.044	0.002	0.0	0.133	0.07
